Date,Open,High,Low,Close,Volume
2019-08-16,49.3115,50.0033,49.2039,49.8457,119370510
2019-08-19,50.8359,51.3494,50.6971,50.772,101217749
2019-08-20,50.8991,51.4993,50.764,50.774,111523561
2019-08-21,51.4117,51.5722,51.0754,51.328,89339507
2019-08-22,51.4598,51.7585,50.8677,51.2833,92252225
2019-08-23,50.5552,51.186,48.5193,48.9125,194228564
2019-08-26,49.6891,50.0112,49.4947,49.8427,107988053
2019-08-27,50.1718,50.3424,49.1273,49.2828,107288802
2019-08-28,49.2681,49.6534,49.0758,49.6074,66110071
2019-08-29,50.3296,50.5285,49.8851,50.4526,87031543
2019-08-30,50.7268,50.7939,50.0132,50.3886,87673305
2019-09-03,49.828,49.96,49.2977,49.6494,83103798
2019-09-04,50.3028,50.5679,50.0428,50.4961,79612398
2019-09-05,51.1741,51.6479,51.0549,51.4826,99208752
2019-09-06,51.6679,51.7566,51.2962,51.4766,80215074
2019-09-09,51.858,52.2424,50.9465,51.6944,113138744
2019-09-10,51.6234,52.3253,51.1032,52.3054,131651189
2019-09-11,52.6395,53.9995,52.5586,53.9711,183485345
2019-09-12,54.2636,54.6549,53.7915,53.8478,133510246
2019-09-13,53.1037,53.299,52.3832,52.8011,164733350
2019-09-16,52.5586,53.1354,52.5175,53.0789,87654996
2019-09-17,53.0937,53.3059,52.8887,53.2761,76172373
2019-09-18,53.3628,53.7886,52.9658,53.769,106235476
2019-09-19,53.5887,54.0103,53.1943,53.3392,91921038
2019-09-20,53.4367,53.7177,52.4947,52.5586,240190383
2019-09-23,52.8485,53.0645,52.5389,52.7934,80452684
2019-09-24,53.356,53.7001,52.4258,52.5468,130227850
2019-09-25,52.7528,53.4663,52.4129,53.356,93135427
2019-09-26,53.1037,53.3343,52.8189,53.076,79080010
2019-09-27,53.2368,53.3392,52.4484,52.8189,105067988
2019-09-30,53.3244,54.2095,53.299,54.0608,109033934
2019-10-01,54.3307,55.0895,54.1168,54.2124,149917975
2019-10-02,53.8408,53.9681,52.6062,52.8505,148178368
2019-10-03,52.7241,53.3392,51.93,53.3059,125746614
2019-10-04,54.4646,54.9091,54.041,54.7921,143987030
2019-10-07,54.6183,55.5005,54.5139,54.8046,127969599
2019-10-08,54.5091,55.05,54.1484,54.1661,121313821
2019-10-09,54.7977,54.9839,54.4646,54.7977,78836047
2019-10-10,55.0177,55.6246,54.864,55.5398,119989287
2019-10-11,56.2269,57.3631,56.075,57.0151,173959125
2019-10-14,56.7017,57.4793,56.6465,56.9325,101141398
2019-10-15,57.0605,57.3651,56.697,56.8011,95453256
2019-10-16,56.3293,56.7816,56.2868,56.5747,79901871
2019-10-17,56.7491,57.0014,56.3647,56.7914,71559011
2019-10-18,56.6268,57.3484,56.5549,57.0644,100990938
2019-10-21,57.3346,58.169,57.2863,58.0511,92665117
2019-10-22,58.2116,58.4657,57.8389,57.9228,93976401
2019-10-23,58.4401,58.7141,58.2255,58.6994,82577533
2019-10-24,59.0187,59.0896,58.3673,58.7979,74224350
2019-10-25,58.6945,59.5577,58.6264,59.5203,76101231
2019-10-28,59.7252,60.1639,59.5549,60.1145,100021817
2019-10-29,60.095,60.283,58.5545,58.7269,147940606
2019-10-30,59.0808,59.2099,58.2235,58.7191,128969069
2019-10-31,59.682,60.1442,57.2715,60.0455,144131894
2019-11-01,60.2329,61.775,60.1422,61.7486,156522383
2019-11-04,62.1132,62.2383,61.643,62.1545,106959891
2019-11-05,62.0443,62.3231,61.8688,62.0637,82751044
2019-11-06,61.9782,62.1525,61.6371,62.0914,78573800
2019-11-07,62.6424,63.0308,62.4906,62.8109,98036547
2019-11-08,62.6294,63.0525,62.1831,62.9794,72367506
2019-11-11,62.5359,63.5461,62.532,63.4792,84705009
2019-11-12,63.3224,63.6248,63.1696,63.4198,90238845
2019-11-13,63.2189,64.1048,63.205,64.03,106638246
2019-11-14,63.8564,64.1305,63.4543,63.5875,92503695
2019-11-15,63.8387,64.3443,63.6772,64.3383,103648100
2019-11-18,64.3483,64.7464,63.9707,64.6667,89634439
2019-11-19,64.8618,64.8853,64.2528,64.4696,78765994
2019-11-20,64.2872,64.4172,63.0425,63.7214,109910910
2019-11-21,63.8407,63.9166,63.2318,63.4318,125354073
2019-11-22,63.5757,63.7185,63.1498,63.3766,67455444
2019-11-25,63.6053,64.5041,63.5578,64.4881,86861347
2019-11-26,64.6268,64.6806,63.5529,63.9855,108774879
2019-11-27,64.297,64.8813,64.233,64.8461,67281938
2019-11-29,64.5425,64.8853,64.3739,64.7028,48137752
2019-12-02,64.7078,64.9435,63.7825,63.9542,97864989
2019-12-03,62.5389,62.8355,62.0463,62.8158,121341304
2019-12-04,63.205,63.7492,63.1116,63.3698,69434442
2019-12-05,63.8654,64.3709,63.6092,64.297,77079719
2019-12-06,64.7583,65.6098,64.7157,65.5406,109653060
2019-12-09,65.3693,65.5633,64.1375,64.6213,132928767
2019-12-10,65.0293,65.3862,64.3639,64.9997,93481897
2019-12-11,65.0804,65.6344,65.0045,65.5555,81466458
2019-12-12,64.8321,65.987,64.7197,65.722,142240439
2019-12-13,65.722,66.6523,65.593,66.6169,138092494
2019-12-16,67.0603,67.9818,67.0563,67.7571,132509358
2019-12-17,67.6861,68.2194,67.4989,67.8873,118030870
2019-12-18,67.7423,68.2498,67.5778,67.7284,119884985
2019-12-19,67.6704,68.0745,67.5363,67.7945,101720346
2019-12-20,68.3286,68.4293,67.4398,67.6557,285136209
2019-12-23,67.9167,68.8175,67.8774,68.7594,101930731
2019-12-24,68.9257,68.9743,68.4943,68.8225,50059857
2019-12-26,68.9575,70.2052,68.9287,70.1874,96379910
2019-12-27,70.482,71.1699,69.7538,70.1597,151145251
2019-12-30,70.0789,70.8625,69.0521,70.5778,148942390
2019-12-31,70.1923,71.0979,70.0927,71.0911,104284023
2020-01-02,71.7196,72.7764,71.4646,72.7161,140071218
2020-01-03,71.9425,72.7725,71.7839,72.0115,151314357
2020-01-06,71.1246,72.6207,70.8782,72.5811,122445682
2020-01-07,72.5909,72.8502,72.0233,72.2432,115147229
2020-01-08,71.9444,73.7056,71.9425,73.4042,136680453
2020-01-09,74.3826,75.1522,74.1344,74.966,176046099
2020-01-10,75.1947,75.6984,74.629,75.1306,145463140
2020-01-13,75.4489,76.7656,75.3277,76.739,126068412
2020-01-14,76.675,76.8848,75.579,75.7013,167917020
2020-01-15,75.5002,76.3842,74.9474,75.3751,125899724
2020-01-16,75.923,76.4304,75.5594,76.3201,112378168
2020-01-17,76.5694,77.1687,76.263,77.1667,142310968
2020-01-21,76.7951,77.2356,76.5034,76.6433,114458103
2020-01-22,77.1292,77.4722,76.8238,76.9164,105153437
2020-01-23,76.9686,77.3669,76.4187,77.2859,107879031
2020-01-24,77.5363,78.2783,76.8718,77.0633,151316428
2020-01-27,75.0645,75.4805,73.812,74.7995,167221239
2020-01-28,75.6816,77.0857,75.5829,76.9144,167524748
2020-01-29,78.5513,79.3732,77.8042,78.5236,223663506
2020-01-30,77.6082,78.4626,77.1707,78.4093,130876609
2020-01-31,77.6999,78.1246,74.6388,74.9374,206097400
2020-02-03,73.6741,75.8994,73.1685,74.7295,179659657
2020-02-04,76.3379,77.3864,75.9329,77.1962,141071900
2020-02-05,78.3247,78.6272,77.218,77.822,122702081
2020-02-06,78.097,78.7386,77.5412,78.7356,108863699
2020-02-07,78.2319,78.4824,77.1707,77.6654,121234255
2020-02-10,76.2451,78.0331,76.1644,78.0331,112647614
2020-02-11,78.5316,78.6045,77.345,77.5658,97168592
2020-02-12,78.0133,79.4106,78.0133,79.4046,117161228
2020-02-13,78.6734,79.1663,78.4696,78.839,97605846
2020-02-14,78.8086,79.1081,78.3494,78.8588,82530604
2020-02-18,76.5302,77.5983,76.3497,77.4159,157370598
2020-02-19,77.6575,78.767,77.6575,78.5356,96819206
2020-02-20,78.2951,78.7869,77.2229,77.7323,103599760
2020-02-21,77.3234,77.7638,75.3505,75.9703,133618527
2020-02-24,72.1405,73.816,70.1894,72.3623,228898340
2020-02-25,73.0346,73.4179,69.4385,69.9095,237632243
2020-02-26,69.5358,72.2923,69.529,71.02,204708376
2020-02-27,68.2194,69.4079,66.2405,66.3774,330277324
2020-02-28,62.4345,67.5659,62.2156,66.3379,439762875
2020-03-02,68.5012,73.1525,67.3975,72.5121,351696385
2020-03-03,73.6927,73.7726,69.3585,70.212,329113113
2020-03-04,71.9406,73.6306,71.1345,73.4691,225790285
2020-03-05,71.7167,72.6946,70.7185,71.0831,193231441
2020-03-06,68.4333,70.5758,68.2498,70.1399,233000127
2020-03-09,64.0073,67.4871,63.825,64.5918,295395143
2020-03-10,67.2536,69.5153,65.3713,69.2462,293896506
2020-03-11,67.3157,68.2478,65.9754,66.8425,264114161
2020-03-12,62.1113,65.524,60.1834,60.2408,431098291
2020-03-13,64.2812,67.9296,61.3879,67.4575,381916110
2020-03-16,58.7171,62.8731,58.2431,58.7802,332150099
2020-03-17,60.0654,62.5172,57.8559,61.3661,333831745
2020-03-18,58.186,60.6704,57.5423,59.8614,309290856
2020-03-19,60.0357,61.3621,58.8769,59.4021,280058204
2020-03-20,59.9854,61.1147,55.3291,55.6315,413811381
2020-03-23,55.3475,55.4511,51.5968,54.4507,346911749
2020-03-24,57.3601,60.1095,56.8595,59.9116,296205126
2020-03-25,60.8517,62.671,59.2848,59.5843,312760888
2020-03-26,59.8247,62.7765,59.7855,62.7172,260179749
2020-03-27,61.3396,62.0934,59.9529,60.1225,210377271
2020-03-30,60.8489,62.0087,60.5256,61.8371,173043832
2020-03-31,62.0274,63.7017,61.1573,61.709,202945019
2020-04-01,59.8207,60.3579,58.0292,58.4657,181534584
2020-04-02,58.3249,59.4928,57.4892,59.4393,170939746
2020-04-03,58.9212,59.6277,57.9937,58.5871,133798197
2020-04-06,60.8862,63.8504,60.5206,63.6968,207908652
2020-04-07,65.717,65.9369,62.8553,62.9579,209007883
2020-04-08,63.761,64.8853,63.3924,64.5679,173990395
2020-04-09,65.2067,65.5406,64.2389,65.0373,167007105
2020-04-13,65.1159,66.4226,64.5098,66.3125,134975526
2020-04-14,67.9494,69.9508,67.4773,69.6621,200877145
2020-04-15,68.5307,69.4876,68.103,69.0254,135111139
2020-04-16,69.7389,69.938,68.519,69.5754,161865197
2020-04-17,69.0876,69.6343,67.1857,68.6291,221743417
2020-04-20,67.4526,68.3563,67.1837,67.2031,133937199
2020-04-21,67.0466,67.281,64.4133,65.1298,186451592
2020-04-22,66.4002,67.4398,66.057,67.0023,120588667
2020-04-23,66.9492,68.3732,66.7066,66.7451,128579636
2020-04-24,67.2693,68.6815,67.22,68.6717,130325155
2020-04-27,68.3848,69.0521,67.9365,68.7209,120619788
2020-04-28,69.1821,69.3664,67.5147,67.6062,115383628
2020-04-29,69.0972,70.2978,68.8935,69.8247,141422205
2020-04-30,70.3697,71.4746,69.9746,71.299,188586412
2020-05-01,69.4679,72.5585,69.3704,70.1499,247875448
2020-05-04,70.1754,71.2714,69.4837,71.1423,137597327
2020-05-05,71.6045,73.0453,71.4597,72.2145,152208431
2020-05-06,72.9172,73.5912,72.5269,72.9587,146627576
2020-05-07,73.5864,74.0595,73.2809,73.7096,118690778
2020-05-08,74.3726,75.5199,74.0446,75.4647,137718998
2020-05-11,74.974,77.1489,74.7631,76.6533,149943148
2020-05-12,77.34,77.7906,75.6547,75.776,166745852
2020-05-13,75.9584,76.8818,73.7795,74.8635,206116836
2020-05-14,74.0988,75.383,73.3744,75.3207,163281532
2020-05-15,73.0836,74.9256,73.0512,74.8782,170904020
2020-05-18,76.2058,77.0149,75.5139,76.6413,139079832
2020-05-19,76.6582,77.5097,76.1663,76.1988,104515519
2020-05-20,77.0593,77.7491,76.9429,77.68,114558552
2020-05-21,77.5431,78.0852,76.8621,77.1007,105501097
2020-05-22,76.8386,77.68,76.736,77.5983,84043286
2020-05-26,78.7209,78.9001,77.0149,77.0712,128959377
2020-05-27,76.9273,77.556,76.186,77.4091,116038228
2020-05-28,77.0809,78.706,76.804,77.4437,137460582
2020-05-29,77.685,78.1472,77.008,77.3669,157804592
2020-06-01,77.3204,78.438,77.1885,78.3178,83237399
2020-06-02,78.0496,78.706,77.6082,78.6814,90043017
2020-06-03,79.0017,79.3752,78.4262,79.1119,107352829
2020-06-04,78.9357,79.2343,78.0575,78.4311,89958303
2020-06-05,78.6834,80.7263,78.654,80.6663,141008958
2020-06-08,80.3627,81.1765,79.6472,81.1433,98274145
2020-06-09,80.8219,84.1006,80.7894,83.7045,151757636
2020-06-10,84.6554,86.327,84.2159,85.8578,171215704
2020-06-11,84.9994,85.4272,81.6339,81.7375,207185212
2020-06-12,83.8828,84.6308,81.3284,82.4423,205627282
2020-06-15,81.0908,84.1174,80.9273,83.4621,142610364
2020-06-16,85.5229,85.9455,83.8828,85.6736,169959185
2020-06-17,86.4206,86.4816,85.433,85.5543,117539659
2020-06-18,85.5109,86.0066,84.9778,85.5888,99471923
2020-06-19,86.2954,86.7655,83.9875,85.099,271718781
2020-06-22,85.4941,87.4682,85.4479,87.3263,139154589
2020-06-23,88.5728,90.6149,88.153,89.1908,217965601
2020-06-24,88.8163,89.7397,87.2406,87.6142,197898609
2020-06-25,87.7707,88.8163,87.0088,88.7767,141288725
2020-06-26,88.6733,88.8942,85.9013,86.052,210878040
2020-06-29,85.9574,88.1284,85.4794,88.0347,134223971
2020-06-30,87.6202,89.0568,87.6002,88.7671,144063461
2020-07-01,88.8456,89.3917,88.5531,88.5995,113769905
2020-07-02,89.5121,90.1476,88.489,88.5995,117164626
2020-07-06,90.0325,91.4388,90.0018,90.9707,121905174
2020-07-07,91.3499,92.1315,90.5773,90.6897,115503330
2020-07-08,91.6683,92.8312,91.5796,92.7998,120298576
2020-07-09,93.6985,93.7505,92.1484,93.1329,129083475
2020-07-10,92.7918,93.4215,92.1808,93.3623,92729121
2020-07-13,94.671,97.2964,92.7158,92.9316,196897672
2020-07-14,92.3118,94.6611,91.3756,94.47,175672106
2020-07-15,96.3515,96.6036,93.9203,95.1214,157393435
2020-07-16,93.9874,94.8091,93.3467,93.9496,113605970
2020-07-17,94.4011,94.5589,93.2845,93.7605,94711545
2020-07-20,93.8452,95.8754,93.5023,95.7354,92791367
2020-07-21,96.5317,96.6056,94.1638,94.4141,106484296
2020-07-22,94.1143,95.363,94.0256,94.679,91439065
2020-07-23,94.4141,94.4899,89.5573,90.3693,202399626
2020-07-24,88.56,90.4915,86.7704,90.1456,190517323
2020-07-27,91.2139,92.3759,90.9874,92.2833,124533783
2020-07-28,91.8535,92.029,90.7615,90.7665,106463405
2020-07-29,91.2526,92.6895,91.2169,92.509,92803029
2020-07-30,91.6763,93.7319,91.2682,93.6276,162460593
2020-07-31,100.148,103.585,98.1263,103.436,384545982
2020-08-03,105.301,108.661,105.004,106.029,316590472
2020-08-04,106.227,107.843,105.489,106.74,177524484
2020-08-05,106.464,107.46,105.991,107.124,125332843
2020-08-06,107.47,111.361,106.869,110.868,207972647
2020-08-07,110.397,110.848,107.549,108.337,203103119
2020-08-10,109.805,110.948,107.262,109.931,217827589
2020-08-11,109.183,109.687,106.395,106.662,192700855
2020-08-12,107.754,110.467,107.559,110.209,170182568
2020-08-13,111.578,113.146,111.098,112.139,215446948
2020-08-14,111.973,112.129,110.239,112.043,169793260
2020-08-17,113.165,113.195,111.118,111.756,122614695
2020-08-18,111.498,113.106,111.166,112.673,108331113
2020-08-19,113.086,114.25,112.722,112.82,149254623
2020-08-20,112.859,115.442,112.84,115.332,130148028
2020-08-21,116.29,121.749,116.28,121.265,346687571
2020-08-24,125.492,125.572,120.863,122.725,354772009
2020-08-25,121.591,122.055,119.986,121.709,216896772
2020-08-26,123.04,123.838,121.956,123.374,167185381
2020-08-27,123.985,124.301,120.754,121.886,159524738
2020-08-28,122.873,123.295,121.473,121.699,192421436
2020-08-31,124.4,127.721,122.863,125.829,231466477
2020-09-01,129.455,131.435,127.297,130.834,156363784
2020-09-02,134.174,134.542,123.848,128.115,205229446
2020-09-03,123.759,125.631,117.502,117.866,264177984
2020-09-04,117.088,120.625,108.12,117.944,341100980
2020-09-08,111.118,116.031,109.884,110.019,237274991
2020-09-09,114.345,116.17,112.386,114.405,181458998
2020-09-10,117.373,117.502,109.707,110.67,186929147
2020-09-11,111.717,112.356,107.262,109.213,185478969
2020-09-14,111.865,113.037,110.0,112.486,143729112
2020-09-15,115.382,115.864,110.778,112.653,189357259
2020-09-16,112.356,113.106,109.253,109.341,158985605
2020-09-17,106.984,109.409,106.001,107.597,182556849
2020-09-18,107.655,108.11,103.456,104.185,294436704
2020-09-21,101.931,107.45,100.539,107.34,200711776
2020-09-22,109.884,110.059,106.444,109.028,187730075
2020-09-23,108.838,109.321,104.117,104.444,154567588
2020-09-24,102.552,107.51,102.383,105.517,172027023
2020-09-25,105.724,109.647,104.975,109.489,153811531
2020-09-28,112.139,112.446,109.98,112.091,141188155
2020-09-29,111.697,112.436,110.739,111.243,102615780
2020-09-30,110.958,114.345,110.788,112.918,146318692
2020-10-01,114.704,114.782,112.937,113.885,119085817
2020-10-02,110.089,112.486,109.429,110.219,148407508
2020-10-05,111.078,113.746,110.72,113.597,108956998
2020-10-06,112.81,113.225,109.459,110.358,165622404
2020-10-07,111.766,112.663,111.283,112.208,99322226
2020-10-08,113.353,113.501,111.736,112.101,85608916
2020-10-09,112.406,114.093,112.052,114.063,103073517
2020-10-12,117.078,122.055,116.32,121.294,246361462
2020-10-13,122.143,122.261,116.672,118.082,269029605
2020-10-14,117.984,119.966,116.643,118.171,154919999
2020-10-15,115.767,118.181,115.203,117.707,115433652
2020-10-16,118.261,118.517,115.854,116.061,118340628
2020-10-19,116.979,117.422,112.772,113.086,123720114
2020-10-20,113.304,116.021,112.742,114.584,127601147
2020-10-21,113.766,115.749,113.549,113.964,92242938
2020-10-22,114.534,115.093,111.736,112.859,104592428
2020-10-23,113.491,113.646,111.429,112.168,84681308
2020-10-26,111.166,113.646,110.079,112.178,114706995
2020-10-27,112.604,114.365,111.687,113.696,94633250
2020-10-28,112.178,112.544,108.327,108.425,147613575
2020-10-29,109.579,114.024,109.409,112.446,149860886
2020-10-30,108.287,109.203,105.024,106.149,195440166
2020-11-02,106.395,107.932,104.642,106.059,126004561
2020-11-03,106.926,108.71,106.019,107.695,110372862
2020-11-04,111.292,112.703,109.559,112.081,141765613
2020-11-05,115.01,116.643,113.964,116.061,129614631
2020-11-06,115.571,116.439,113.432,115.933,117178682
2020-11-09,117.707,119.157,113.353,113.616,158188274
2020-11-10,112.859,114.852,111.478,113.274,141304322
2020-11-11,114.474,116.861,113.736,116.722,114964300
2020-11-12,116.851,117.737,115.816,116.449,105807408
2020-11-13,116.672,116.899,115.123,116.497,83630393
2020-11-16,116.16,118.181,115.402,117.512,93350515
2020-11-17,116.782,117.866,116.2,116.623,76036458
2020-11-18,115.854,117.048,115.253,115.283,78136352
2020-11-19,114.852,116.3,114.103,115.884,75874699
2020-11-20,115.894,116.011,114.564,114.614,75353922
2020-11-23,114.464,114.881,111.118,111.205,131001019
2020-11-24,111.263,113.155,109.98,112.486,116581104
2020-11-25,112.849,114.043,112.486,113.333,78317685
2020-11-27,113.865,114.752,113.52,113.885,47801223
2020-11-30,114.26,118.162,114.103,116.29,173437199
2020-12-01,118.201,120.605,117.235,119.866,131213436
2020-12-02,119.187,120.507,118.082,120.222,91119900
2020-12-03,120.655,120.912,119.376,120.084,80844758
2020-12-04,119.746,120.006,118.693,119.413,80120737
2020-12-07,119.472,121.669,119.413,120.882,88677046
2020-12-08,121.473,122.074,120.232,121.483,83958145
2020-12-09,121.63,123.03,118.191,118.949,117607137
2020-12-10,117.707,121.0,117.373,120.378,83244691
2020-12-11,119.59,119.906,117.757,119.571,89006419
2020-12-14,119.746,120.487,118.713,118.949,80955691
2020-12-15,121.443,124.921,121.236,124.901,161317889
2020-12-16,124.449,125.386,123.632,124.834,100543092
2020-12-17,125.909,126.579,125.06,125.711,96602824
2020-12-18,125.968,126.104,123.197,123.729,197118370
2020-12-21,122.114,125.327,120.575,125.248,124133804
2020-12-22,128.549,131.279,126.648,128.815,173377462
2020-12-23,129.089,129.359,127.731,127.908,90320845
2020-12-24,128.263,130.363,128.046,128.904,56235798
2020-12-28,130.874,134.164,130.412,133.525,127445380
2020-12-29,134.846,135.567,131.22,131.732,123924722
2020-12-30,132.392,132.836,130.303,130.618,98744873
2020-12-31,130.963,131.603,128.657,129.613,101472671
2021-01-04,130.422,130.51,123.828,126.41,146708294
2021-01-05,125.899,128.677,125.443,127.957,99986474
2021-01-06,124.745,127.997,123.454,123.67,158774542
2021-01-07,125.376,128.569,124.881,127.869,112182922
2021-01-08,129.359,129.555,127.219,128.982,107657946
2021-01-11,126.192,127.159,125.512,125.987,103012724
2021-01-12,125.512,126.687,123.927,125.809,94136901
2021-01-13,125.77,128.391,125.502,127.839,90743803
2021-01-14,127.751,127.947,125.77,125.919,92366402
2021-01-15,125.789,127.209,124.055,124.182,114251322
2021-01-19,124.805,125.721,124.005,124.852,92914708
2021-01-20,125.671,129.415,125.562,128.962,106799252
2021-01-21,130.696,136.423,130.49,133.704,123394633
2021-01-22,133.123,136.601,131.881,135.831,117180154
2021-01-25,139.753,141.714,133.376,139.606,161358276
2021-01-26,140.276,140.946,138.078,139.843,100729382
2021-01-27,140.108,140.946,137.151,138.757,144191735
2021-01-28,136.275,138.688,133.535,133.92,146011353
2021-01-29,132.677,133.575,127.199,128.894,181743702
2021-02-01,130.647,132.235,127.879,131.023,108765233
2021-02-02,132.58,133.153,131.474,131.851,85285606
2021-02-03,132.608,132.618,130.51,130.824,92017483
2021-02-04,133.143,134.214,131.455,134.204,86184163
2021-02-05,134.364,134.432,132.906,133.792,77377508
2021-02-08,133.073,133.988,131.978,133.938,72883098
2021-02-09,133.655,134.876,132.896,133.053,78481923
2021-02-10,133.515,134.018,131.464,132.441,74671357
2021-02-11,132.946,133.426,130.854,132.186,65709828
2021-02-12,131.417,132.58,130.796,132.421,61482954
2021-02-16,132.54,133.053,129.898,130.293,82368597
2021-02-17,128.391,129.349,126.657,127.987,100266987
2021-02-18,126.39,127.169,124.626,126.891,99011159
2021-02-19,127.416,127.859,125.997,127.051,89618875
2021-02-22,125.218,126.901,122.873,123.265,106227860
2021-02-23,121.07,123.966,115.816,123.128,161793531
2021-02-24,122.222,122.835,119.571,122.625,113509796
2021-02-25,121.966,123.709,117.915,118.348,151495984
2021-02-26,119.916,122.133,118.556,118.616,168220756
2021-03-01,121.06,125.139,120.114,125.001,118894961
2021-03-02,125.612,125.919,122.291,122.399,104535563
2021-03-03,122.094,122.981,119.187,119.404,115479081
2021-03-04,119.097,120.912,116.041,117.522,182117725
2021-03-05,118.338,119.287,115.01,118.772,157186874
2021-03-08,118.29,118.358,113.676,113.825,157810450
2021-03-09,116.449,119.404,116.21,118.448,132406858
2021-03-10,119.037,119.511,116.861,117.383,114433313
2021-03-11,119.866,120.525,118.616,119.307,105318162
2021-03-12,117.786,118.527,116.574,118.388,90064795
2021-03-15,118.762,121.294,117.806,121.285,94650072
2021-03-16,122.971,124.449,121.995,122.844,117790983
2021-03-17,121.344,123.128,119.678,122.045,114422385
2021-03-18,120.202,120.497,117.707,117.905,124171640
2021-03-19,117.304,118.782,117.078,117.383,189676752
2021-03-22,117.717,121.177,117.65,120.704,114401580
2021-03-23,120.645,121.532,119.481,119.866,97590644
2021-03-24,120.143,120.222,117.452,117.482,90499693
2021-03-25,116.949,119.007,116.419,117.964,101043312
2021-03-26,117.737,118.832,116.34,118.566,96163686
2021-03-29,118.998,119.906,118.102,118.742,82616886
2021-03-30,117.502,117.786,116.28,117.304,87577543
2021-03-31,118.998,120.833,118.507,119.491,120955734
2021-04-01,120.97,121.473,119.816,120.319,76759362
2021-04-05,121.177,123.424,120.388,123.167,90623066
2021-04-06,123.759,124.36,122.921,123.474,81954525
2021-04-07,123.098,125.129,122.418,125.109,85323289
2021-04-08,126.142,127.552,125.721,127.525,90820787
2021-04-09,126.981,130.146,126.657,130.106,109059765
2021-04-12,129.643,129.958,127.781,128.381,93453462
2021-04-13,129.565,131.722,129.06,131.494,93296611
2021-04-14,131.997,132.057,128.785,129.159,89162903
2021-04-15,130.904,132.057,130.736,131.563,91334474
2021-04-16,131.368,131.732,130.382,131.239,86811337
2021-04-19,130.608,132.52,130.441,131.9,96360960
2021-04-20,132.077,132.58,128.944,130.214,96921285
2021-04-21,129.485,130.834,128.44,130.599,70378522
2021-04-22,130.146,131.229,128.549,129.07,86447491
2021-04-23,129.289,132.176,129.289,131.388,80508588
2021-04-26,131.891,132.116,130.656,131.782,68393257
2021-04-27,132.067,132.461,131.191,131.455,67484212
2021-04-28,131.378,132.077,130.185,130.676,110157034
2021-04-29,133.505,134.097,129.575,130.579,154461932
2021-04-30,128.914,130.656,128.205,128.599,112282655
2021-05-03,129.169,131.152,128.962,129.662,76806351
2021-05-04,128.331,128.629,123.956,125.06,140624607
2021-05-05,126.39,127.611,125.179,125.307,85869355
2021-05-06,125.099,126.931,124.36,126.921,79866164
2021-05-07,128.215,128.619,126.872,127.591,80593003
2021-05-10,126.813,126.941,124.261,124.301,89877558
2021-05-11,121.02,123.739,120.3,123.384,128729998
2021-05-12,120.922,122.133,119.786,120.3,114472919
2021-05-13,122.074,123.623,121.759,122.457,108032540
2021-05-14,123.719,125.317,123.325,124.881,83598077
2021-05-17,124.271,124.38,122.655,123.739,75767370
2021-05-18,124.025,124.439,122.271,122.34,64642082
2021-05-19,120.684,122.408,120.388,122.183,94511448
2021-05-20,122.715,125.149,122.586,124.745,78433451
2021-05-21,125.248,125.425,122.695,122.912,80921773
2021-05-24,123.484,125.366,123.414,124.549,64386972
2021-05-25,125.248,125.741,123.789,124.351,73486386
2021-05-26,124.409,124.824,123.887,124.301,57736284
2021-05-27,123.907,125.069,122.566,122.765,96566359
2021-05-28,123.05,123.275,122.045,122.104,72773689
2021-06-01,122.566,122.835,121.443,121.779,69024346
2021-06-02,121.789,122.725,121.552,122.547,60494663
2021-06-03,122.173,122.34,120.655,121.06,77792620
2021-06-04,121.572,123.632,121.354,123.364,76711056
2021-06-07,123.641,123.789,122.33,123.374,72514930
2021-06-08,124.065,125.879,123.68,124.192,75929785
2021-06-09,124.646,125.179,123.985,124.577,58044495
2021-06-10,124.469,125.612,123.414,123.583,72646445
2021-06-11,123.995,124.871,123.573,124.785,54620109
2021-06-14,125.248,127.908,124.519,127.849,98894027
2021-06-15,127.337,127.967,126.794,127.041,64033250
2021-06-16,127.741,128.253,125.879,127.533,93698140
2021-06-17,127.199,129.888,127.051,129.139,98705417
2021-06-18,128.075,128.865,127.621,127.829,111187926
2021-06-21,127.681,129.75,126.619,129.643,81297199
2021-06-22,129.475,131.378,128.972,131.289,76317419
2021-06-23,131.082,131.613,130.559,131.013,61449184
2021-06-24,131.742,131.93,130.264,130.736,70120251
2021-06-25,130.786,131.2,130.146,130.441,72235510
2021-06-28,130.736,132.52,130.676,132.067,63385196
2021-06-29,132.087,133.754,131.643,133.595,65880117
2021-06-30,133.435,134.649,133.143,134.214,64558875
2021-07-01,133.862,134.57,133.033,134.512,53562258
2021-07-02,135.131,137.191,134.983,137.151,80564735
2021-07-06,137.26,140.276,137.26,139.164,110400585
2021-07-07,140.652,141.982,139.793,141.665,107063310
2021-07-08,138.727,141.163,137.831,140.364,107740796
2021-07-09,139.883,142.73,139.783,142.199,101939546
2021-07-12,143.271,143.38,141.103,141.595,77864615
2021-07-13,141.163,144.493,140.75,142.72,102895047
2021-07-14,145.116,146.566,144.71,146.149,129656578
2021-07-15,146.238,146.986,144.14,145.489,109011165
2021-07-16,145.469,146.751,142.949,143.45,95163999
2021-07-19,140.857,141.173,138.817,139.587,123925177
2021-07-20,140.582,144.15,140.088,143.212,98326160
